Ville;Latitude;Longitude;Date;weathercode;Temps_Label;temperature_2m_max;temperature_2m_min
Rouen;49.44;1.09;22/07/2026;2;NUAGEUX;25.1;10.9
Rouen;49.44;1.09;23/07/2026;5;SOLEIL VOILÉ;25.5;10.9
Rouen;49.44;1.09;24/07/2026;5;SOLEIL VOILÉ;26.9;9.9
Rouen;49.44;1.09;25/07/2026;2;NUAGEUX;27.1;12.9
Rouen;49.44;1.09;26/07/2026;6;AVERSES;22.9;15.5
Rouen;49.44;1.09;27/07/2026;6;AVERSES;23.6;15
Rouen;49.44;1.09;28/07/2026;6;AVERSES;23.7;14
Rouen;49.44;1.09;29/07/2026;0;SOLEIL;25.1;14.1
Rouen;49.44;1.09;30/07/2026;0;SOLEIL;25.6;12.6
Rouen;49.44;1.09;31/07/2026;0;SOLEIL;24.1;13.2
Rouen;49.44;1.09;01/08/2026;0;SOLEIL;25.5;13.2
Rouen;49.44;1.09;02/08/2026;6;AVERSES;24.7;13.6
Rouen;49.44;1.09;03/08/2026;6;AVERSES;26.2;13.5
Rouen;49.44;1.09;04/08/2026;0;SOLEIL;25.5;14.4
Rouen;49.44;1.09;05/08/2026;0;SOLEIL;22.0;12
Rouen;49.44;1.09;06/08/2026;0;SOLEIL;22.0;12
Le Tréport;50.06;1.37;22/07/2026;5;SOLEIL VOILÉ;22.1;13.2
Le Tréport;50.06;1.37;23/07/2026;5;SOLEIL VOILÉ;21.9;13.9
Le Tréport;50.06;1.37;24/07/2026;5;SOLEIL VOILÉ;24;14.2
Le Tréport;50.06;1.37;25/07/2026;2;NUAGEUX;22.9;16.6
Le Tréport;50.06;1.37;26/07/2026;6;AVERSES;21.9;17.6
Le Tréport;50.06;1.37;27/07/2026;6;AVERSES;21.6;17.5
Le Tréport;50.06;1.37;28/07/2026;6;AVERSES;21.1;17.1
Le Tréport;50.06;1.37;29/07/2026;6;AVERSES;23;16.7
Le Tréport;50.06;1.37;30/07/2026;6;AVERSES;23.5;16.6
Le Tréport;50.06;1.37;31/07/2026;6;AVERSES;22.1;16.1
Le Tréport;50.06;1.37;01/08/2026;0;SOLEIL;23;15.9
Le Tréport;50.06;1.37;02/08/2026;6;AVERSES;22.4;16.4
Le Tréport;50.06;1.37;03/08/2026;6;AVERSES;23;16.2
Le Tréport;50.06;1.37;04/08/2026;0;SOLEIL;23;16.4
Le Tréport;50.06;1.37;05/08/2026;0;SOLEIL;22.0;12
Le Tréport;50.06;1.37;06/08/2026;0;SOLEIL;22.0;12
