Ville;Latitude;Longitude;Date;weathercode;Temps_Label;temperature_2m_max;temperature_2m_min
Moûtiers;45.48;6.53;29/07/2026;0;SOLEIL;31.5;16.1
Moûtiers;45.48;6.53;30/07/2026;6;AVERSES;32.6;16.2
Moûtiers;45.48;6.53;31/07/2026;6;AVERSES;31;15.6
Moûtiers;45.48;6.53;01/08/2026;6;AVERSES;30.9;15.5
Moûtiers;45.48;6.53;02/08/2026;6;AVERSES;31.5;15.4
Moûtiers;45.48;6.53;03/08/2026;0;SOLEIL;32.5;16.7
Moûtiers;45.48;6.53;04/08/2026;0;SOLEIL;31;16.9
Moûtiers;45.48;6.53;05/08/2026;0;SOLEIL;22.0;12
Moûtiers;45.48;6.53;06/08/2026;0;SOLEIL;22.0;12
Annecy;45.9;6.12;22/07/2026;0;SOLEIL;29.7;14.6
Annecy;45.9;6.12;23/07/2026;0;SOLEIL;30.1;14.6
Annecy;45.9;6.12;24/07/2026;0;SOLEIL;31.1;15.5
Annecy;45.9;6.12;25/07/2026;6;AVERSES;27.7;16.1
Annecy;45.9;6.12;26/07/2026;6;AVERSES;24.1;15.1
Annecy;45.9;6.12;27/07/2026;6;AVERSES;26.4;15
Annecy;45.9;6.12;28/07/2026;0;SOLEIL;28.5;15.1
Annecy;45.9;6.12;29/07/2026;0;SOLEIL;28.9;17.1
Annecy;45.9;6.12;30/07/2026;0;SOLEIL;29.4;16.6
Annecy;45.9;6.12;31/07/2026;0;SOLEIL;29.1;15.7
Annecy;45.9;6.12;01/08/2026;0;SOLEIL;30.2;15.4
Annecy;45.9;6.12;02/08/2026;0;SOLEIL;29.2;16.6
Annecy;45.9;6.12;03/08/2026;0;SOLEIL;29.7;16.1
Annecy;45.9;6.12;04/08/2026;0;SOLEIL;29.1;16.5
Annecy;45.9;6.12;05/08/2026;0;SOLEIL;22.0;12
Annecy;45.9;6.12;06/08/2026;0;SOLEIL;22.0;12
Chamonix;45.92;6.86;22/07/2026;0;SOLEIL;26.7;7.7
Chamonix;45.92;6.86;23/07/2026;0;SOLEIL;27;7.4
Chamonix;45.92;6.86;24/07/2026;0;SOLEIL;29.6;6.7
Chamonix;45.92;6.86;25/07/2026;6;AVERSES;22.6;9.5
Chamonix;45.92;6.86;26/07/2026;6;AVERSES;20.1;11.4
Chamonix;45.92;6.86;27/07/2026;6;AVERSES;24;10.5
Chamonix;45.92;6.86;28/07/2026;0;SOLEIL;26.6;8.6
Chamonix;45.92;6.86;29/07/2026;0;SOLEIL;25.2;9.6
Chamonix;45.92;6.86;30/07/2026;6;AVERSES;25.2;10.6
Chamonix;45.92;6.86;31/07/2026;6;AVERSES;23.9;10.9
Chamonix;45.92;6.86;01/08/2026;6;AVERSES;25.5;10.5
Chamonix;45.92;6.86;02/08/2026;6;AVERSES;26.5;10.6
Chamonix;45.92;6.86;03/08/2026;6;AVERSES;27.2;10.1
Chamonix;45.92;6.86;04/08/2026;6;AVERSES;28.1;11.2
Chamonix;45.92;6.86;05/08/2026;0;SOLEIL;22.0;12
Chamonix;45.92;6.86;06/08/2026;0;SOLEIL;22.0;12
Thonon-les-Bains;46.37;6.48;22/07/2026;0;SOLEIL;30.4;14.9
Thonon-les-Bains;46.37;6.48;23/07/2026;0;SOLEIL;29.7;15.1
Thonon-les-Bains;46.37;6.48;24/07/2026;0;SOLEIL;31.1;16.6
Thonon-les-Bains;46.37;6.48;25/07/2026;2;NUAGEUX;29.4;15.9
Thonon-les-Bains;46.37;6.48;26/07/2026;6;AVERSES;25.1;15.4
Thonon-les-Bains;46.37;6.48;27/07/2026;6;AVERSES;27.4;15.5
Thonon-les-Bains;46.37;6.48;28/07/2026;0;SOLEIL;30.2;13.7
Thonon-les-Bains;46.37;6.48;29/07/2026;0;SOLEIL;31.2;17.2
Thonon-les-Bains;46.37;6.48;30/07/2026;0;SOLEIL;30.5;18.5
Thonon-les-Bains;46.37;6.48;31/07/2026;0;SOLEIL;28.6;17.1
Thonon-les-Bains;46.37;6.48;01/08/2026;0;SOLEIL;30.6;16.4
Thonon-les-Bains;46.37;6.48;02/08/2026;0;SOLEIL;30.1;17.4
Thonon-les-Bains;46.37;6.48;03/08/2026;0;SOLEIL;31.6;17.5
Thonon-les-Bains;46.37;6.48;04/08/2026;0;SOLEIL;30.6;18.1
Thonon-les-Bains;46.37;6.48;05/08/2026;0;SOLEIL;22.0;12
Thonon-les-Bains;46.37;6.48;06/08/2026;0;SOLEIL;22.0;12
