Ville;Latitude;Longitude;Date;weathercode;pictogramme;condition_meteo;temperature_2m_max;temperature_2m_min;apparent_temperature_max;apparent_temperature_min;sunrise;sunset;uv_index_max;uv_index_clear_sky_max;precipitation_sum;rain_sum;showers_sum;snowfall_sum;precipitation_hours;precipitation_probability_max;windspeed_10m_max;windgusts_10m_max;winddirection_10m_dominant;shortwave_radiation_sum
Rians;43.6026;5.734;08/06/2026;0;P1;Ensoleillé;19.1;10.3;15.6;7.0;05:55;21:16;7.35;7.35;0.0;0.0;0.0;0.0;0.0;6;27.0;67.3;295;26.25
Rians;43.6026;5.734;09/06/2026;3;P4;Nuageux;22.5;11.4;21.9;9.3;05:55;21:16;7.4;7.4;0.0;0.0;0.0;0.0;0.0;4;13.8;42.5;279;30.14
Rians;43.6026;5.734;10/06/2026;51;P10;Pluie faible;22.5;12.6;22.9;13.1;05:55;21:17;7.45;7.45;2.1;1.5;0.6;0.0;9.0;9;11.3;37.4;276;25.93
Rians;43.6026;5.734;11/06/2026;51;P10;Pluie faible;22.9;12.5;22.5;12.1;05:55;21:18;7.1;7.45;0.3;0.3;0.0;0.0;3.0;20;16.7;47.2;293;29.99
Rians;43.6026;5.734;12/06/2026;3;P4;Nuageux;31.5;12.1;30.4;11.3;05:55;21:18;7.1;7.5;0.0;0.0;0.0;0.0;0.0;;16.9;28.1;265;28.41
Saint-Zacharie;43.3749;5.7164;28/05/2026;3;P4;Nuageux;32.3;17.9;32.6;17.1;06:01;21:07;7.65;7.65;0.0;0.0;0.0;0.0;0.0;0;13.2;32.0;78;28.03
Saint-Zacharie;43.3749;5.7164;29/05/2026;3;P4;Nuageux;29.5;18.9;28.0;18.3;06:01;21:07;7.65;7.65;0.0;0.0;0.0;0.0;0.0;50;17.7;48.2;92;25.56
Saint-Zacharie;43.3749;5.7164;30/05/2026;3;P4;Nuageux;30.6;19.7;29.1;19.5;06:00;21:08;7.6;7.7;0.0;0.0;0.0;0.0;0.0;48;14.0;34.6;245;26.56
Saint-Zacharie;43.3749;5.7164;31/05/2026;3;P4;Nuageux;33.6;20.4;33.4;21.1;05:59;21:09;7.65;7.65;0.0;0.0;0.0;0.0;0.0;28;17.9;38.5;263;28.6
Saint-Zacharie;43.3749;5.7164;01/06/2026;3;P4;Nuageux;33.6;20.1;32.1;19.1;05:59;21:10;7.1;7.7;0.0;0.0;0.0;0.0;0.0;9;20.6;46.3;270;28.92
Saint-Zacharie;43.3749;5.7164;02/06/2026;55;P10;Pluie faible;25.4;17.5;26.0;18.2;05:58;21:11;3.55;7.65;3.0;2.7;0.3;0.0;3.0;16;14.8;38.9;217;19.56
Saint-Zacharie;43.3749;5.7164;03/06/2026;51;P10;Pluie faible;23.5;14.9;21.7;13.2;05:58;21:12;7.35;7.35;0.3;0.3;0.0;0.0;3.0;18;21.3;52.2;290;30.35
Saint-Zacharie;43.3749;5.7164;04/06/2026;63;P10;Pluie;24.4;14.9;24.1;15.2;05:58;21:12;7.4;7.45;8.4;2.7;5.7;0.0;3.0;9;16.1;42.1;196;25.97
Saint-Zacharie;43.3749;5.7164;05/06/2026;63;P10;Pluie;20.5;14.1;18.8;13.0;05:57;21:13;7.4;7.45;15.0;3.9;11.1;0.0;9.0;8;21.6;53.3;279;29.01
Saint-Zacharie;43.3749;5.7164;06/06/2026;2;P8;Éclaircies;20.8;13.1;20.3;12.2;05:57;21:14;6.45;7.4;0.0;0.0;0.0;0.0;0.0;13;11.5;41.0;235;26.02
Saint-Zacharie;43.3749;5.7164;07/06/2026;53;P10;Pluie faible;21.1;12.5;19.6;8.7;05:57;21:14;6.6;7.4;3.6;1.2;2.4;0.0;12.0;12;25.2;57.2;153;24.43
Saint-Zacharie;43.3749;5.7164;08/06/2026;1;P2;Éclaircies;18.5;10.4;15.2;6.8;05:56;21:15;7.35;7.4;0.0;0.0;0.0;0.0;0.0;16;25.9;70.6;298;26.47
Saint-Zacharie;43.3749;5.7164;09/06/2026;3;P4;Nuageux;21.8;11.8;21.3;9.4;05:56;21:16;7.4;7.4;0.0;0.0;0.0;0.0;0.0;12;14.4;47.5;296;30.12
Saint-Zacharie;43.3749;5.7164;10/06/2026;1;P2;Éclaircies;21.6;12.1;21.4;12.3;05:56;21:16;7.5;7.5;0.0;0.0;0.0;0.0;0.0;3;13.6;39.6;244;26.9
Saint-Zacharie;43.3749;5.7164;11/06/2026;2;P8;Éclaircies;21.4;12.4;20.6;11.9;05:56;21:17;7.25;7.45;0.0;0.0;0.0;0.0;0.0;8;18.8;51.5;315;29.98
Saint-Zacharie;43.3749;5.7164;12/06/2026;3;P4;Nuageux;31.5;12.1;30.3;11.3;05:56;21:17;6.4;7.5;0.0;0.0;0.0;0.0;0.0;10;13.0;33.1;203;26.02
Saint-Cyr-sur-Mer;43.17;5.7055;28/05/2026;3;P4;Nuageux;28.3;18.1;30.3;19.3;06:02;21:06;7.6;7.6;0.0;0.0;0.0;0.0;0.0;0;9.8;22.0;258;28.35
Saint-Cyr-sur-Mer;43.17;5.7055;29/05/2026;3;P4;Nuageux;29.4;18.7;28.3;21.5;06:01;21:07;7.65;7.65;0.0;0.0;0.0;0.0;0.0;15;21.7;45.0;127;26.25
Saint-Cyr-sur-Mer;43.17;5.7055;30/05/2026;3;P4;Nuageux;28.1;21.2;27.6;21.4;06:01;21:08;7.65;7.65;0.0;0.0;0.0;0.0;0.0;15;12.4;25.9;240;26.79
Saint-Cyr-sur-Mer;43.17;5.7055;31/05/2026;3;P4;Nuageux;29.0;22.9;31.8;24.2;06:00;21:09;7.6;7.6;0.0;0.0;0.0;0.0;0.0;10;13.3;25.2;222;28.29
Saint-Cyr-sur-Mer;43.17;5.7055;01/06/2026;3;P4;Nuageux;27.0;22.1;29.9;20.9;06:00;21:09;7.3;7.6;0.0;0.0;0.0;0.0;0.0;3;16.7;49.3;236;27.88
Saint-Cyr-sur-Mer;43.17;5.7055;02/06/2026;61;P10;Pluie;22.5;18.8;25.0;19.4;05:59;21:10;3.45;7.65;5.1;3.3;1.8;0.0;6.0;16;21.4;41.0;244;19.83
Saint-Cyr-sur-Mer;43.17;5.7055;03/06/2026;2;P8;Éclaircies;22.5;18.3;21.1;15.9;05:59;21:11;7.35;7.35;0.0;0.0;0.0;0.0;0.0;18;29.0;64.4;287;30.01
Saint-Cyr-sur-Mer;43.17;5.7055;04/06/2026;63;P10;Pluie;22.5;17.1;25.1;18.1;05:58;21:12;7.4;7.4;9.6;2.4;7.2;0.0;3.0;9;17.9;47.2;160;26.1
Saint-Cyr-sur-Mer;43.17;5.7055;05/06/2026;63;P10;Pluie;21.0;16.8;19.7;14.8;05:58;21:12;7.4;7.4;18.0;3.0;15.0;0.0;9.0;8;25.8;59.8;284;28.81
Saint-Cyr-sur-Mer;43.17;5.7055;06/06/2026;2;P8;Éclaircies;19.9;16.1;20.4;15.3;05:58;21:13;6.2;7.4;0.0;0.0;0.0;0.0;0.0;13;15.2;50.8;247;26.59
Saint-Cyr-sur-Mer;43.17;5.7055;07/06/2026;51;P10;Pluie faible;20.6;15.6;20.2;10.8;05:57;21:14;6.1;7.35;2.4;1.2;1.2;0.0;12.0;12;27.8;66.2;118;23.12
Saint-Cyr-sur-Mer;43.17;5.7055;08/06/2026;2;P8;Éclaircies;20.9;13.4;16.9;9.0;05:57;21:14;7.3;7.4;0.0;0.0;0.0;0.0;0.0;13;31.0;72.4;298;25.88
Saint-Cyr-sur-Mer;43.17;5.7055;09/06/2026;3;P4;Nuageux;21.1;15.1;21.3;12.0;05:57;21:15;7.4;7.4;0.0;0.0;0.0;0.0;0.0;13;20.9;52.6;292;29.8
Saint-Cyr-sur-Mer;43.17;5.7055;10/06/2026;1;P2;Éclaircies;20.1;14.4;21.8;14.7;05:57;21:16;7.45;7.45;0.0;0.0;0.0;0.0;0.0;3;11.4;36.4;259;27.5
Saint-Cyr-sur-Mer;43.17;5.7055;11/06/2026;2;P8;Éclaircies;24.2;15.7;22.9;13.7;05:56;21:16;7.3;7.45;0.0;0.0;0.0;0.0;0.0;6;20.4;61.2;322;29.59
Saint-Cyr-sur-Mer;43.17;5.7055;12/06/2026;3;P4;Nuageux;29.0;17.0;28.9;15.7;05:56;21:17;6.45;7.45;0.0;0.0;0.0;0.0;0.0;13;13.2;40.0;216;25.12
St-Maximin-la-S-B.;43.4488;5.8603;28/05/2026;3;P4;Nuageux;32.4;16.5;32.0;16.8;06:00;21:06;7.65;7.65;0.0;0.0;0.0;0.0;0.0;0;14.1;34.6;111;28.33
St-Maximin-la-S-B.;43.4488;5.8603;29/05/2026;3;P4;Nuageux;29.3;17.6;26.8;18.0;06:00;21:07;7.65;7.65;0.0;0.0;0.0;0.0;0.0;53;21.3;37.8;118;26.26
St-Maximin-la-S-B.;43.4488;5.8603;30/05/2026;3;P4;Nuageux;32.0;17.8;29.8;18.2;05:59;21:08;7.65;7.65;0.0;0.0;0.0;0.0;0.0;43;16.3;33.5;286;26.53
St-Maximin-la-S-B.;43.4488;5.8603;31/05/2026;3;P4;Nuageux;35.2;21.5;35.6;21.5;05:59;21:09;7.6;7.65;0.0;0.0;0.0;0.0;0.0;13;12.9;31.3;303;26.38
St-Maximin-la-S-B.;43.4488;5.8603;01/06/2026;3;P4;Nuageux;34.8;22.0;33.5;19.9;05:58;21:10;7.35;7.7;0.0;0.0;0.0;0.0;0.0;4;22.2;47.9;281;28.91
St-Maximin-la-S-B.;43.4488;5.8603;02/06/2026;53;P10;Pluie faible;27.0;18.5;27.3;19.5;05:58;21:11;4.1;7.65;3.0;2.7;0.3;0.0;9.0;18;17.5;42.1;242;18.89
St-Maximin-la-S-B.;43.4488;5.8603;03/06/2026;51;P10;Pluie faible;24.8;15.5;22.9;14.2;05:57;21:11;7.35;7.35;0.3;0.3;0.0;0.0;3.0;20;22.7;54.7;278;30.41
St-Maximin-la-S-B.;43.4488;5.8603;04/06/2026;63;P10;Pluie;26.2;16.0;26.2;16.2;05:57;21:12;7.4;7.45;10.5;1.8;8.7;0.0;3.0;8;15.2;46.1;215;25.96
St-Maximin-la-S-B.;43.4488;5.8603;05/06/2026;63;P10;Pluie;21.4;15.2;19.5;14.8;05:56;21:13;7.45;7.45;20.7;4.8;15.9;0.0;9.0;10;23.6;56.5;277;28.93
St-Maximin-la-S-B.;43.4488;5.8603;06/06/2026;1;P2;Éclaircies;22.1;13.8;21.9;12.9;05:56;21:14;6.3;7.4;0.0;0.0;0.0;0.0;0.0;17;12.1;44.6;248;26.4
St-Maximin-la-S-B.;43.4488;5.8603;07/06/2026;53;P10;Pluie faible;22.6;13.7;21.8;9.6;05:56;21:14;6.6;7.4;3.6;0.6;3.0;0.0;12.0;13;23.2;55.4;143;25.21
St-Maximin-la-S-B.;43.4488;5.8603;08/06/2026;1;P2;Éclaircies;19.5;11.3;16.3;7.5;05:55;21:15;7.35;7.4;0.0;0.0;0.0;0.0;0.0;19;27.0;70.6;291;26.7
St-Maximin-la-S-B.;43.4488;5.8603;09/06/2026;3;P4;Nuageux;23.0;12.3;22.7;10.0;05:55;21:15;7.4;7.4;0.0;0.0;0.0;0.0;0.0;13;15.6;45.7;278;30.25
St-Maximin-la-S-B.;43.4488;5.8603;10/06/2026;51;P10;Pluie faible;23.4;12.9;23.2;13.7;05:55;21:16;7.5;7.5;0.6;0.0;0.6;0.0;6.0;3;13.8;40.3;266;27.53
St-Maximin-la-S-B.;43.4488;5.8603;11/06/2026;3;P4;Nuageux;23.7;13.4;23.9;12.8;05:55;21:17;7.25;7.45;0.0;0.0;0.0;0.0;0.0;8;14.6;48.6;288;30.09
St-Maximin-la-S-B.;43.4488;5.8603;12/06/2026;3;P4;Nuageux;32.1;13.5;30.5;13.4;05:55;21:17;5.75;7.5;0.0;0.0;0.0;0.0;0.0;10;13.3;27.7;229;25.38
Signes;43.2759;5.8498;28/05/2026;3;P4;Nuageux;30.1;18.1;31.3;18.1;06:01;21:06;7.65;7.65;0.0;0.0;0.0;0.0;0.0;0;14.0;28.8;81;28.57
Signes;43.2759;5.8498;29/05/2026;3;P4;Nuageux;27.4;18.9;25.4;17.8;06:00;21:07;7.65;7.65;0.0;0.0;0.0;0.0;0.0;33;18.5;46.1;83;27.21
Signes;43.2759;5.8498;30/05/2026;3;P4;Nuageux;28.4;19.0;28.1;19.0;06:00;21:08;7.7;7.7;0.0;0.0;0.0;0.0;0.0;38;12.8;32.8;235;27.04
Signes;43.2759;5.8498;31/05/2026;3;P4;Nuageux;31.6;21.3;33.0;21.0;05:59;21:08;7.65;7.65;0.0;0.0;0.0;0.0;0.0;16;20.0;40.0;252;27.08
Signes;43.2759;5.8498;01/06/2026;3;P4;Nuageux;32.7;20.2;32.9;18.5;05:59;21:09;7.4;7.7;0.0;0.0;0.0;0.0;0.0;5;22.6;48.2;283;28.74
Signes;43.2759;5.8498;02/06/2026;55;P10;Pluie faible;23.5;17.4;24.5;18.2;05:58;21:10;4.65;7.7;3.6;3.3;0.3;0.0;6.0;16;11.9;32.0;251;19.44
Signes;43.2759;5.8498;03/06/2026;2;P8;Éclaircies;24.0;15.2;22.2;13.4;05:58;21:11;7.4;7.35;0.0;0.0;0.0;0.0;0.0;18;19.6;49.7;297;30.45
Signes;43.2759;5.8498;04/06/2026;63;P10;Pluie;23.5;14.6;24.0;14.5;05:57;21:12;7.4;7.45;12.3;3.9;8.4;0.0;3.0;9;13.5;38.2;215;26.68
Signes;43.2759;5.8498;05/06/2026;81;P9;Averses;20.4;14.4;18.9;13.1;05:57;21:12;7.45;7.45;20.7;4.5;16.2;0.0;9.0;8;21.0;49.7;288;29.06
Signes;43.2759;5.8498;06/06/2026;1;P2;Éclaircies;19.9;12.9;19.3;11.7;05:57;21:13;6.3;7.4;0.0;0.0;0.0;0.0;0.0;13;11.1;40.3;257;26.84
Signes;43.2759;5.8498;07/06/2026;51;P10;Pluie faible;19.6;12.6;19.1;8.7;05:56;21:14;6.35;7.4;3.0;0.6;2.4;0.0;12.0;12;20.2;55.1;134;23.48
Signes;43.2759;5.8498;08/06/2026;1;P2;Éclaircies;18.6;9.9;14.7;6.3;05:56;21:14;7.4;7.4;0.0;0.0;0.0;0.0;0.0;19;28.3;68.8;305;26.24
Signes;43.2759;5.8498;09/06/2026;2;P8;Éclaircies;22.0;13.1;21.3;9.3;05:56;21:15;7.4;7.4;0.0;0.0;0.0;0.0;0.0;13;18.9;48.2;309;30.1
Signes;43.2759;5.8498;10/06/2026;1;P2;Éclaircies;20.0;11.9;20.5;11.3;05:56;21:15;7.5;7.5;0.0;0.0;0.0;0.0;0.0;3;13.9;38.2;267;27.98
Signes;43.2759;5.8498;11/06/2026;3;P4;Nuageux;22.3;13.6;22.2;12.1;05:56;21:16;7.25;7.45;0.0;0.0;0.0;0.0;0.0;8;15.3;45.7;337;29.97
Signes;43.2759;5.8498;12/06/2026;3;P4;Nuageux;29.9;15.4;28.4;13.6;05:55;21:16;5.6;7.5;0.0;0.0;0.0;0.0;0.0;10;12.4;23.8;194;24.71
Toulon;43.1364;5.9334;28/05/2026;3;P4;Nuageux;28.3;20.2;29.2;19.0;06:01;21:05;7.6;7.6;0.0;0.0;0.0;0.0;0.0;0;15.7;27.4;163;28.29
Toulon;43.1364;5.9334;29/05/2026;3;P4;Nuageux;29.0;20.5;27.4;21.9;06:01;21:06;7.6;7.6;0.0;0.0;0.0;0.0;0.0;3;21.2;46.1;105;27.17
Toulon;43.1364;5.9334;30/05/2026;3;P4;Nuageux;29.7;22.5;28.8;23.1;06:00;21:07;7.65;7.65;0.0;0.0;0.0;0.0;0.0;0;14.9;32.4;244;27.16
Toulon;43.1364;5.9334;31/05/2026;3;P4;Nuageux;29.3;22.3;31.9;22.5;05:59;21:08;7.6;7.6;0.0;0.0;0.0;0.0;0.0;0;13.8;27.4;250;28.08
Toulon;43.1364;5.9334;01/06/2026;3;P4;Nuageux;26.5;20.0;28.5;21.0;05:59;21:08;6.35;7.6;0.0;0.0;0.0;0.0;0.0;0;19.6;56.9;214;24.38
Toulon;43.1364;5.9334;02/06/2026;61;P10;Pluie;22.6;19.6;23.8;20.0;05:58;21:09;5.2;7.65;7.5;4.5;3.0;0.0;9.0;16;15.3;42.5;257;18.55
Toulon;43.1364;5.9334;03/06/2026;51;P10;Pluie faible;21.9;18.5;19.7;16.5;05:58;21:10;7.3;7.3;0.6;0.3;0.3;0.0;3.0;18;32.1;75.6;278;30.16
Toulon;43.1364;5.9334;04/06/2026;63;P10;Pluie;22.5;17.8;25.4;17.7;05:58;21:11;7.4;7.4;9.6;4.2;5.4;0.0;3.0;9;15.1;55.8;235;26.67
Toulon;43.1364;5.9334;05/06/2026;81;P9;Averses;20.2;17.4;19.2;15.4;05:57;21:11;7.4;7.4;15.6;4.8;10.8;0.0;9.0;8;29.0;68.8;265;28.88
Toulon;43.1364;5.9334;06/06/2026;2;P8;Éclaircies;19.6;16.5;20.6;15.3;05:57;21:12;6.05;7.35;0.0;0.0;0.0;0.0;0.0;13;18.3;59.0;252;27.94
Toulon;43.1364;5.9334;07/06/2026;51;P10;Pluie faible;20.6;16.2;21.0;11.2;05:57;21:13;6.15;7.35;1.8;0.6;1.2;0.0;6.0;13;28.1;68.8;95;25.64
Toulon;43.1364;5.9334;08/06/2026;1;P2;Éclaircies;21.1;13.6;17.3;8.9;05:56;21:13;7.35;7.35;0.0;0.0;0.0;0.0;0.0;13;32.9;79.9;289;26.5
Toulon;43.1364;5.9334;09/06/2026;3;P4;Nuageux;21.0;16.0;20.5;12.1;05:56;21:14;7.35;7.35;0.0;0.0;0.0;0.0;0.0;13;25.5;58.7;279;29.97
Toulon;43.1364;5.9334;10/06/2026;1;P2;Éclaircies;20.1;15.2;21.8;14.9;05:56;21:15;7.45;7.45;0.0;0.0;0.0;0.0;0.0;3;14.6;45.7;267;28.63
Toulon;43.1364;5.9334;11/06/2026;3;P4;Nuageux;25.5;16.9;25.8;15.3;05:56;21:15;7.25;7.4;0.0;0.0;0.0;0.0;0.0;4;13.3;51.8;290;29.77
Toulon;43.1364;5.9334;12/06/2026;3;P4;Nuageux;30.2;17.9;29.2;16.7;05:56;21:16;5.75;7.45;0.0;0.0;0.0;0.0;0.0;14;14.2;27.4;223;24.55
Hyères;43.1139;6.2357;28/05/2026;3;P4;Nuageux;28.2;17.5;28.1;17.9;06:00;21:04;7.65;7.65;0.0;0.0;0.0;0.0;0.0;0;29.6;38.9;128;28.29
Hyères;43.1139;6.2357;29/05/2026;3;P4;Nuageux;28.2;19.2;27.0;20.7;05:59;21:05;7.65;7.65;0.0;0.0;0.0;0.0;0.0;5;22.9;43.2;101;25.98
Hyères;43.1139;6.2357;30/05/2026;3;P4;Nuageux;28.0;21.0;28.0;20.5;05:59;21:05;7.65;7.65;0.0;0.0;0.0;0.0;0.0;19;19.4;29.5;234;27.99
Hyères;43.1139;6.2357;31/05/2026;3;P4;Nuageux;26.9;22.0;30.8;22.3;05:58;21:06;7.4;7.6;0.0;0.0;0.0;0.0;0.0;38;13.5;25.6;233;27.72
Hyères;43.1139;6.2357;01/06/2026;3;P4;Nuageux;25.9;19.7;28.6;23.0;05:58;21:07;7.3;7.6;0.0;0.0;0.0;0.0;0.0;12;15.5;30.6;162;26.95
Hyères;43.1139;6.2357;02/06/2026;80;P9;Averses;23.0;18.0;24.2;19.3;05:57;21:08;6.25;7.65;7.8;4.5;3.3;0.0;9.0;17;15.9;38.2;231;17.75
Hyères;43.1139;6.2357;03/06/2026;51;P10;Pluie faible;24.5;18.8;23.7;17.8;05:57;21:09;7.35;7.35;0.3;0.3;0.0;0.0;3.0;18;27.9;62.6;268;30.25
Hyères;43.1139;6.2357;04/06/2026;61;P10;Pluie;23.9;18.5;26.3;18.2;05:56;21:09;7.45;7.45;5.7;3.3;2.4;0.0;3.0;9;17.3;49.0;223;26.87
Hyères;43.1139;6.2357;05/06/2026;80;P9;Averses;22.8;18.0;21.8;16.6;05:56;21:10;7.45;7.45;9.3;4.5;4.8;0.0;9.0;8;26.8;58.0;241;28.48
Hyères;43.1139;6.2357;06/06/2026;1;P2;Éclaircies;21.4;16.5;21.8;16.3;05:56;21:11;7.05;7.4;0.0;0.0;0.0;0.0;0.0;11;14.7;49.7;238;28.29
Hyères;43.1139;6.2357;07/06/2026;51;P10;Pluie faible;22.3;16.1;23.4;13.8;05:55;21:11;6.35;7.4;1.2;0.6;0.6;0.0;6.0;10;18.4;48.2;64;26.36
Hyères;43.1139;6.2357;08/06/2026;1;P2;Éclaircies;23.3;13.9;19.5;10.6;05:55;21:12;7.35;7.35;0.0;0.0;0.0;0.0;0.0;13;27.8;61.9;287;27.13
Hyères;43.1139;6.2357;09/06/2026;3;P4;Nuageux;24.0;16.4;23.9;13.7;05:55;21:13;7.4;7.4;0.0;0.0;0.0;0.0;0.0;13;19.4;52.6;267;29.85
Hyères;43.1139;6.2357;10/06/2026;1;P2;Éclaircies;22.0;14.6;22.8;14.7;05:55;21:13;7.45;7.45;0.0;0.0;0.0;0.0;0.0;3;19.4;49.3;245;28.79
Hyères;43.1139;6.2357;11/06/2026;3;P4;Nuageux;27.5;16.6;28.6;16.6;05:55;21:14;7.25;7.45;0.0;0.0;0.0;0.0;0.0;4;8.3;42.1;272;29.68
Hyères;43.1139;6.2357;12/06/2026;3;P4;Nuageux;27.9;15.4;28.0;14.5;05:54;21:14;6.9;7.45;0.0;0.0;0.0;0.0;0.0;14;16.9;27.0;222;26.45
Puget-Ville;43.2809;6.1646;28/05/2026;3;P4;Nuageux;30.9;17.7;29.6;15.2;06:00;21:05;7.6;7.6;0.0;0.0;0.0;0.0;0.0;0;16.2;37.8;59;28.28
Puget-Ville;43.2809;6.1646;29/05/2026;3;P4;Nuageux;29.4;20.8;27.6;20.1;05:59;21:05;7.6;7.6;0.0;0.0;0.0;0.0;0.0;10;18.7;43.9;58;25.99
Puget-Ville;43.2809;6.1646;30/05/2026;3;P4;Nuageux;31.2;20.8;29.9;20.3;05:59;21:06;7.6;7.6;0.0;0.0;0.0;0.0;0.0;16;24.0;40.3;175;28.08
Puget-Ville;43.2809;6.1646;31/05/2026;3;P4;Nuageux;31.3;22.3;32.9;22.9;05:58;21:07;7.55;7.55;0.0;0.0;0.0;0.0;0.0;35;17.0;33.5;215;28.15
Puget-Ville;43.2809;6.1646;01/06/2026;3;P4;Nuageux;28.2;21.5;30.8;24.1;05:58;21:08;7.3;7.6;0.0;0.0;0.0;0.0;0.0;11;22.1;41.4;182;28.3
Puget-Ville;43.2809;6.1646;02/06/2026;53;P10;Pluie faible;25.5;15.7;26.7;17.4;05:57;21:09;6.15;7.65;3.9;3.0;0.9;0.0;9.0;17;15.8;40.3;200;18.0
Puget-Ville;43.2809;6.1646;03/06/2026;2;P8;Éclaircies;27.7;17.4;26.7;16.3;05:57;21:10;7.3;7.3;0.0;0.0;0.0;0.0;0.0;18;18.8;49.3;300;30.59
Puget-Ville;43.2809;6.1646;04/06/2026;63;P10;Pluie;26.3;17.1;26.7;17.7;05:56;21:10;7.4;7.4;8.7;2.1;6.6;0.0;3.0;9;16.5;41.0;201;26.81
Puget-Ville;43.2809;6.1646;05/06/2026;81;P9;Averses;23.7;17.5;22.6;16.8;05:56;21:11;7.4;7.4;26.7;6.9;19.8;0.0;9.0;8;21.3;50.4;288;28.78
Puget-Ville;43.2809;6.1646;06/06/2026;1;P2;Éclaircies;23.0;15.4;22.4;14.8;05:55;21:12;6.9;7.35;0.0;0.0;0.0;0.0;0.0;11;15.4;40.0;229;28.07
Puget-Ville;43.2809;6.1646;07/06/2026;51;P10;Pluie faible;23.4;14.2;23.8;12.4;05:55;21:12;6.45;7.35;1.8;0.6;1.2;0.0;6.0;10;16.5;53.6;150;24.92
Puget-Ville;43.2809;6.1646;08/06/2026;1;P2;Éclaircies;21.3;12.7;17.5;9.8;05:55;21:13;7.35;7.35;0.0;0.0;0.0;0.0;0.0;19;29.7;68.4;304;27.38
Puget-Ville;43.2809;6.1646;09/06/2026;3;P4;Nuageux;25.8;14.9;27.4;11.3;05:55;21:14;7.35;7.35;0.0;0.0;0.0;0.0;0.0;13;21.8;56.2;325;29.89
Puget-Ville;43.2809;6.1646;10/06/2026;1;P2;Éclaircies;24.2;13.6;24.4;13.3;05:54;21:14;7.4;7.4;0.0;0.0;0.0;0.0;0.0;3;17.0;46.8;254;28.84
Puget-Ville;43.2809;6.1646;11/06/2026;3;P4;Nuageux;25.5;15.3;26.2;14.5;05:54;21:15;7.15;7.4;0.0;0.0;0.0;0.0;0.0;8;14.0;44.3;323;29.96
Puget-Ville;43.2809;6.1646;12/06/2026;3;P4;Nuageux;32.0;15.0;30.9;14.5;05:54;21:15;6.9;7.4;0.0;0.0;0.0;0.0;0.0;10;17.6;22.3;209;27.36
Brignoles;43.3878;6.0759;28/05/2026;3;P4;Nuageux;30.8;15.9;30.0;16.8;06:00;21:05;7.65;7.65;0.0;0.0;0.0;0.0;0.0;0;14.4;32.4;80;28.21
Brignoles;43.3878;6.0759;29/05/2026;3;P4;Nuageux;27.5;16.9;26.0;17.9;05:59;21:06;7.6;7.6;0.0;0.0;0.0;0.0;0.0;20;14.3;38.9;104;26.75
